Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Hillshade_diff_9am_3pm,Hillshade_mean,Elevation_Slope,Hydrology_Distance_Mag,Road_Fire_Distance_Ratio,Cover_Type
2963.0,9,9,417.0,52,3596,211.0,223,149,1660,1,29,62.0,194.33333333333334,26667.0,420.2296990932459,2.164960866947622,4
2963.0,11,9,443.0,55,3573,211.0,222,148,1690,1,29,63.0,193.66666666666666,26667.0,446.4011648730321,2.112950916617386,4
2961.0,9,8,467.0,55,3550,211.0,224,150,1718,1,29,61.0,195.0,23688.0,470.227604464051,2.065154159394997,4
2963.0,346,7,446.0,50,3528,207.0,229,161,1727,1,29,46.0,199.0,20741.0,448.79393935301755,2.0416666666666665,4
2963.0,14,7,426.0,50,3505,213.0,225,149,1736,1,29,64.0,195.66666666666666,20741.0,428.92423573400464,2.017846862406448,4
2960.0,17,7,408.0,54,3483,214.0,225,147,1746,1,29,67.0,195.33333333333334,20720.0,411.5580153514204,1.9937034917000573,4
2961.0,2,6,391.0,55,3461,212.0,229,154,1756,1,29,58.0,198.33333333333334,17766.0,394.8493383557835,1.9698349459305635,4
2960.0,21,3,376.0,54,3439,217.0,232,152,1766,1,29,65.0,200.33333333333334,8880.0,379.85786815597226,1.946236559139785,4
2960.0,94,4,362.0,59,3417,225.0,234,144,1777,1,29,81.0,201.0,11840.0,366.7764987018661,1.921822272215973,4
2957.0,108,5,342.0,55,3395,228.0,234,141,1788,1,29,87.0,201.0,14785.0,346.39428401750513,1.8977082168809392,4
2956.0,120,4,319.0,54,3373,226.0,236,145,1800,1,29,81.0,202.33333333333334,11824.0,323.5382512161429,1.8728484175458078,4
2954.0,153,3,297.0,52,3352,223.0,239,151,1812,1,29,72.0,204.33333333333334,8862.0,301.51782700198675,1.848869277440706,4
2954.0,180,3,277.0,52,3331,221.0,241,156,1825,1,29,65.0,206.0,8862.0,281.8386062980017,1.8242059145673604,4
2953.0,123,5,258.0,51,3309,228.0,236,142,1838,1,29,86.0,202.0,14765.0,262.9923953273174,1.799347471451876,4
2950.0,113,6,242.0,48,3288,231.0,234,136,1852,1,29,95.0,200.33333333333334,17700.0,246.71440979399642,1.774419859686994,4
2949.0,127,7,228.0,47,3267,233.0,235,135,1865,1,29,98.0,201.0,20643.0,232.79390026373113,1.7508038585209003,4
2944.0,127,12,218.0,42,3246,240.0,232,121,1879,1,29,119.0,197.66666666666666,35328.0,222.00900882621858,1.726595744680851,4
2937.0,135,13,212.0,47,3226,240.0,234,121,1894,1,29,119.0,198.33333333333334,38181.0,217.14741536569116,1.7023746701846965,4
2933.0,147,15,192.0,43,3205,239.0,237,125,1909,1,29,114.0,200.33333333333334,43995.0,196.75619431164043,1.6780104712041886,4
2928.0,141,18,170.0,38,3185,244.0,232,110,1924,1,29,134.0,195.33333333333334,52704.0,174.1952927033334,1.6545454545454545,4
2920.0,131,20,150.0,30,3164,247.0,226,98,1940,1,30,149.0,190.33333333333334,58400.0,152.97058540778355,1.6300875837197322,4
2912.0,123,17,134.0,30,3144,246.0,225,101,1956,1,30,145.0,190.66666666666666,49504.0,137.31715115017496,1.606540623403168,4
2905.0,111,17,108.0,23,3124,247.0,220,96,1972,1,30,151.0,187.66666666666666,49385.0,110.42191811411355,1.5833755701976686,4
2895.0,105,18,85.0,13,3104,247.0,215,90,1989,1,30,157.0,184.0,52110.0,85.98837130682264,1.5597989949748743,4
2886.0,98,13,67.0,5,3085,241.0,222,109,2006,1,30,132.0,190.66666666666666,37518.0,67.1863081289633,1.5371200797209765,4
2882.0,71,11,42.0,1,3065,232.0,219,118,2023,1,30,114.0,189.66666666666666,31702.0,42.01190307520001,1.5143280632411067,4
2876.0,58,14,30.0,10,3046,229.0,211,112,2040,1,23,117.0,184.0,40264.0,31.622776601683793,1.492405683488486,4
2870.0,45,10,0.0,0,3027,223.0,217,128,2058,1,23,95.0,189.33333333333334,28700.0,0.0,1.47013113161729,4
2869.0,345,7,30.0,3,3008,206.0,229,161,2076,1,23,45.0,198.66666666666666,20083.0,30.14962686336267,1.4482426576793452,4
2872.0,332,10,42.0,7,2989,196.0,227,170,2094,1,29,26.0,197.66666666666666,28720.0,42.579337712087536,1.42673031026253,4
2873.0,347,12,60.0,6,2971,196.0,220,162,2113,1,29,34.0,192.66666666666666,34476.0,60.29925372672534,1.4053926206244087,4
2875.0,346,15,67.0,6,2952,191.0,216,163,2132,1,29,28.0,190.0,43125.0,67.26812023536856,1.3839662447257384,4
2877.0,346,17,85.0,9,2934,185.0,211,163,2151,1,29,22.0,186.33333333333334,48909.0,85.47514258543241,1.3633828996282529,4
2879.0,357,19,108.0,12,2916,187.0,202,150,2170,1,29,37.0,179.66666666666666,54701.0,108.664621657649,1.3431598341777982,4
2878.0,354,20,127.0,8,2898,182.0,200,152,2190,1,29,30.0,178.0,57560.0,127.251719045363,1.3226837060702876,4
2881.0,355,17,150.0,18,2881,190.0,208,154,2210,1,29,36.0,184.0,48977.0,151.07613974417006,1.303030303030303,4
2878.0,13,11,175.0,23,2863,209.0,217,144,2230,1,12,65.0,190.0,31658.0,176.50495743746123,1.2832810398924248,4
2878.0,21,7,201.0,26,2846,216.0,226,147,2250,1,12,69.0,196.33333333333334,20146.0,202.6746160721663,1.264326965792981,4
2876.0,90,5,192.0,21,2829,227.0,232,139,2271,1,12,88.0,199.33333333333334,14380.0,193.14502323383846,1.2451584507042253,4
2873.0,140,8,170.0,18,2812,233.0,238,136,2291,1,29,97.0,202.33333333333334,22984.0,170.95028517086482,1.2268760907504364,4
2871.0,163,9,150.0,15,2796,229.0,243,146,2312,1,30,83.0,206.0,25839.0,150.74813431681335,1.2088197146562905,6
2870.0,200,5,127.0,14,2779,218.0,244,162,2333,1,30,56.0,208.0,14350.0,127.76932339180638,1.1906598114824336,6
2873.0,106,3,108.0,20,2763,226.0,235,145,2355,1,30,81.0,202.0,8619.0,109.83624174196785,1.1727504244482174,6
2868.0,107,11,85.0,15,2748,238.0,227,119,2376,1,30,119.0,194.66666666666666,31548.0,86.31338250816034,1.156079091291544,6
2863.0,123,13,67.0,10,2732,241.0,230,115,2398,1,30,126.0,195.33333333333334,37219.0,67.7421582177598,1.1388078365985828,6
2856.0,129,13,60.0,3,2717,241.0,232,117,2420,1,30,124.0,196.66666666666666,37128.0,60.07495318350236,1.1222635274679884,6
2851.0,140,11,60.0,-1,2701,237.0,237,128,2442,1,30,109.0,200.66666666666666,31361.0,60.00833275470999,1.105607859189521,6
2848.0,149,11,60.0,-4,2687,234.0,240,135,2464,1,30,99.0,203.0,31328.0,60.13318551349163,1.0900608519269777,6
2845.0,148,9,42.0,0,2672,232.0,240,139,2486,1,30,93.0,203.66666666666666,25605.0,42.0,1.0743868114193809,6
2841.0,108,5,30.0,3,2658,229.0,234,138,2509,1,23,91.0,200.33333333333334,14205.0,30.14962686336267,1.0589641434262949,6
2838.0,56,7,0.0,0,2644,225.0,225,134,2532,1,23,91.0,194.66666666666666,19866.0,0.0,1.0438215554678247,6
2836.0,6,6,0.0,0,2630,212.0,227,153,2554,1,23,59.0,197.33333333333334,17016.0,0.0,1.0293542074363993,6
2840.0,330,9,0.0,0,2616,199.0,229,170,2577,1,23,29.0,199.33333333333334,25560.0,0.0,1.0147401086113266,4
2842.0,355,11,0.0,0,2603,201.0,220,156,2601,1,23,45.0,192.33333333333334,31262.0,0.0,1.0003843197540354,4
2841.0,12,15,30.0,5,2590,203.0,207,139,2624,1,23,64.0,183.0,42615.0,30.4138126514911,0.9866666666666667,4
2839.0,18,17,30.0,6,2577,204.0,201,130,2647,1,29,74.0,178.33333333333334,48263.0,30.59411708155671,0.9731873111782477,4
2835.0,21,18,42.0,6,2565,206.0,200,127,2671,1,29,79.0,177.66666666666666,51030.0,42.42640687119285,0.9599550898203593,4
2832.0,13,17,60.0,6,2553,202.0,203,135,2694,1,29,67.0,180.0,48144.0,60.29925372672534,0.9473098330241188,4
2831.0,359,17,67.0,10,2541,193.0,207,149,2718,1,29,44.0,183.0,48127.0,67.7421582177598,0.9345347554247885,4
2832.0,0,18,85.0,18,2529,191.0,204,148,2742,1,29,43.0,181.0,50976.0,86.88498144098322,0.9219832300401021,4
2831.0,6,19,108.0,25,2518,193.0,200,141,2766,1,29,52.0,178.0,53789.0,110.85576214162258,0.9100108420672208,4
2830.0,354,18,127.0,27,2507,187.0,205,154,2790,1,29,33.0,182.0,50940.0,129.83836104942176,0.8982443568613401,4
2834.0,3,16,150.0,39,2496,197.0,208,146,2814,1,29,51.0,183.66666666666666,45344.0,154.98709623707387,0.8866785079928952,4
2830.0,26,15,175.0,39,2486,212.0,205,127,2839,1,29,85.0,181.33333333333334,42450.0,179.2930561957155,0.8753521126760564,4
2826.0,27,15,190.0,39,2476,212.0,206,126,2863,1,29,86.0,181.33333333333334,42390.0,193.96133635340834,0.8645251396648045,4
2822.0,36,17,162.0,59,2467,217.0,200,113,2888,1,29,104.0,176.66666666666666,47974.0,172.40939649566667,0.8539286950501904,4
2815.0,44,19,134.0,55,2457,221.0,194,100,2912,1,29,121.0,171.66666666666666,53485.0,144.8481963988506,0.84346035015448,4
2807.0,46,20,108.0,42,2448,221.0,191,96,2937,1,29,125.0,169.33333333333334,56140.0,115.8792474949678,0.8332198774676651,4
2799.0,46,20,85.0,30,2440,222.0,193,98,2915,1,29,124.0,171.0,55980.0,90.13878188659973,0.8367626886145405,4
2792.0,47,19,67.0,23,2431,223.0,196,100,2885,1,23,123.0,173.0,53048.0,70.83784299369935,0.8423423423423423,4
2784.0,47,18,60.0,15,2423,223.0,199,104,2856,1,23,119.0,175.33333333333334,50112.0,61.84658438426491,0.848092404620231,4
2778.0,45,15,30.0,9,2416,223.0,207,115,2826,1,23,108.0,181.66666666666666,41670.0,31.32091952673165,0.8546162009197029,4
2773.0,13,6,0.0,0,2408,214.0,227,150,2796,1,23,64.0,197.0,16638.0,0.0,0.8609224168752234,6
2776.0,276,9,30.0,7,2401,196.0,242,186,2767,1,23,10.0,208.0,24984.0,30.805843601498726,0.8674132947976878,6
2783.0,263,12,42.0,7,2395,189.0,246,196,2737,1,30,-7.0,210.33333333333334,33396.0,42.579337712087536,0.8747260774287802,6
2790.0,267,9,67.0,14,2389,198.0,244,185,2708,1,30,13.0,209.0,25110.0,68.4470598345904,0.88187523071244,6
2793.0,278,5,85.0,16,2383,206.0,241,173,2678,1,30,33.0,206.66666666666666,13965.0,86.49277426467485,0.8895110115714819,6
2795.0,304,3,108.0,18,2375,210.0,238,166,2649,1,30,44.0,204.66666666666666,8385.0,109.48972554536796,0.8962264150943396,6
2794.0,21,4,134.0,17,2348,217.0,231,151,2619,1,30,66.0,199.66666666666666,11176.0,135.07405376311175,0.8961832061068702,6
2792.0,17,5,162.0,15,2321,216.0,229,151,2589,1,30,65.0,198.66666666666666,13960.0,162.69296235547498,0.8961389961389962,6
2792.0,23,5,190.0,15,2294,217.0,228,148,2560,1,12,69.0,197.66666666666666,13960.0,190.59118552545917,0.8957438500585708,4
2791.0,35,6,218.0,14,2268,219.0,227,144,2530,1,12,75.0,196.66666666666666,16746.0,218.44907873461037,0.8960885025681549,4
2789.0,330,4,247.0,12,2241,210.0,235,163,2501,1,12,47.0,202.66666666666666,11156.0,247.29132617218906,0.89568345323741,4
2791.0,297,7,277.0,4,2215,201.0,238,176,2471,1,12,25.0,205.0,19537.0,277.02887936097926,0.8960355987055016,4
2794.0,338,7,306.0,-3,2188,205.0,230,164,2442,1,12,41.0,199.66666666666666,19558.0,306.01470552899906,0.8956201391731478,4
2794.0,340,11,283.0,-3,2162,197.0,224,166,2412,1,12,31.0,195.66666666666666,30734.0,283.01590061337544,0.8959801077496892,4
2799.0,331,12,256.0,14,2136,190.0,224,173,2383,1,12,17.0,195.66666666666666,33588.0,256.382526705702,0.8959731543624161,4
2803.0,353,8,228.0,18,2110,206.0,226,158,2353,1,12,48.0,196.66666666666666,22424.0,228.70942263055102,0.8963466440101954,4
2801.0,45,5,201.0,16,2084,222.0,228,142,2324,1,12,80.0,197.33333333333334,14005.0,201.63581031156147,0.8963440860215054,4
2798.0,84,6,175.0,13,2058,229.0,229,133,2295,1,12,96.0,197.0,16788.0,175.4821928287882,0.8963414634146342,4
2793.0,79,4,150.0,8,2032,224.0,233,144,2265,1,12,80.0,200.33333333333334,11172.0,150.2131818450032,0.8967343336275375,6
2794.0,52,3,127.0,9,2007,221.0,233,149,2236,1,12,72.0,201.0,8382.0,127.3184982632139,0.8971837282074206,6
2792.0,56,5,108.0,7,1981,223.0,229,141,2206,1,12,82.0,197.66666666666666,13960.0,108.2266141020775,0.8975985500679655,6
2791.0,52,9,85.0,6,1956,225.0,221,130,2177,1,12,95.0,192.0,25119.0,85.21150157109074,0.8980716253443526,6
2785.0,56,14,60.0,25,1931,228.0,208,110,2148,1,12,118.0,182.0,38990.0,65.0,0.8985574685900419,6
2777.0,52,16,30.0,11,1905,227.0,205,107,2118,1,20,120.0,179.66666666666666,44432.0,31.953090617340916,0.899008966493629,6
2771.0,27,11,0.0,0,1880,215.0,217,137,2089,1,20,78.0,189.66666666666666,30481.0,0.0,0.8995215311004785,6
2772.0,329,10,30.0,6,1856,196.0,228,172,2060,1,29,24.0,198.66666666666666,27720.0,30.59411708155671,0.9005337214944202,6
2777.0,315,10,42.0,10,1831,192.0,232,179,2030,1,29,13.0,201.0,27770.0,43.174066289845804,0.9015263417035942,6
2779.0,305,10,67.0,16,1806,194.0,235,181,2001,1,29,13.0,203.33333333333334,27790.0,68.8839603971781,0.9020979020979021,4
2785.0,296,9,95.0,22,1782,194.0,238,183,1972,1,29,11.0,205.0,25065.0,97.51410154434076,0.9031931069437404,4
2789.0,329,7,124.0,26,1758,204.0,232,167,1943,1,29,37.0,201.0,19523.0,126.69648771769484,0.904320987654321,4
2789.0,353,9,153.0,26,1734,204.0,224,158,1914,1,12,46.0,195.33333333333334,25101.0,155.1934276958918,0.9054830287206266,4
2790.0,331,10,182.0,27,1710,197.0,228,170,1885,1,12,27.0,198.33333333333334,27900.0,183.99184764548673,0.9066808059384942,4
2795.0,335,7,212.0,32,1687,205.0,231,165,1855,1,12,40.0,200.33333333333334,19565.0,214.40149253211834,0.9089439655172413,4
2793.0,41,9,242.0,30,1663,221.0,219,132,1826,1,12,89.0,190.66666666666666,25137.0,243.85241438214223,0.9102353585112206,4
2787.0,36,10,255.0,-1,1640,219.0,217,132,1797,1,12,87.0,189.33333333333334,27870.0,255.0019607767752,0.9121245828698554,6
2787.0,16,8,234.0,8,1617,214.0,224,147,1768,1,12,67.0,195.0,22296.0,234.13671220037236,0.9140757490107405,6
2787.0,40,8,210.0,8,1595,221.0,222,136,1739,1,12,85.0,193.0,22296.0,210.15232570685484,0.9166666666666666,4
2782.0,53,11,180.0,19,1572,227.0,215,121,1710,1,12,106.0,187.66666666666666,30602.0,181.0,0.9187609585037989,4
2776.0,55,13,150.0,13,1550,228.0,211,114,1681,1,12,114.0,184.33333333333334,36088.0,150.56227947264878,0.9215219976218787,4
2766.0,24,8,90.0,3,1506,216.0,222,143,1624,1,12,73.0,193.66666666666666,22128.0,90.0499861188218,0.9267692307692308,4
2767.0,0,7,60.0,4,1485,210.0,227,155,1595,1,12,55.0,197.33333333333334,19369.0,60.13318551349163,0.9304511278195489,4
2767.0,14,4,30.0,4,1464,216.0,231,153,1566,1,23,63.0,200.0,11068.0,30.265491900843113,0.9342693044033185,4
2768.0,149,4,0.0,0,1443,225.0,239,149,1537,1,23,76.0,204.33333333333334,11072.0,0.0,0.9382314694408322,4
2766.0,149,11,30.0,3,1423,234.0,240,135,1509,1,23,99.0,203.0,30426.0,30.14962686336267,0.9423841059602649,4
2761.0,135,13,42.0,-4,1403,240.0,234,121,1480,1,23,119.0,198.33333333333334,35893.0,42.190046219457976,0.9473328831870358,4
2755.0,121,12,67.0,-4,1383,240.0,230,117,1452,1,23,123.0,195.66666666666666,33060.0,67.11929677819934,0.9518238128011012,4
2749.0,100,8,95.0,-7,1364,234.0,229,127,1423,1,23,107.0,196.66666666666666,21992.0,95.25754563287887,0.9578651685393258,4
2744.0,72,7,124.0,-16,1345,228.0,227,133,1395,1,23,95.0,196.0,19208.0,125.02799686470227,0.9634670487106017,4
2741.0,31,4,153.0,-16,1326,219.0,230,148,1366,1,23,71.0,199.0,10964.0,153.83432646844463,0.9700073152889539,4
2743.0,327,7,182.0,-7,1308,204.0,233,168,1338,1,23,36.0,201.66666666666666,19201.0,182.13456563760764,0.9768483943241225,4
2746.0,14,8,212.0,3,1290,213.0,224,148,1310,1,23,65.0,195.0,21968.0,212.02122535255756,0.9839816933638444,4
2741.0,37,11,242.0,7,1273,219.0,215,129,1282,1,12,90.0,187.66666666666666,30151.0,242.10121850168372,0.9922057677318784,4
2737.0,23,9,272.0,4,1256,215.0,221,142,1254,1,12,73.0,192.66666666666666,24633.0,272.02941017470886,1.000796812749004,4
2737.0,358,7,301.0,11,1240,210.0,227,156,1226,1,12,54.0,197.66666666666666,19159.0,301.20092961343926,1.0105949470252649,4
2739.0,3,9,331.0,14,1224,208.0,223,152,1198,1,12,56.0,194.33333333333334,24651.0,331.2959402105616,1.0208507089241035,4
2737.0,3,10,361.0,6,1209,206.0,220,152,1170,1,12,54.0,192.66666666666666,27370.0,361.04985805287333,1.0324508966695132,4
2737.0,19,10,391.0,1,1195,213.0,219,142,1142,1,12,71.0,191.33333333333334,27370.0,391.0012787702874,1.0454943132108487,4
2732.0,33,11,421.0,-5,1181,218.0,215,132,1115,1,12,86.0,188.33333333333334,30052.0,421.02969016448236,1.0582437275985663,4
2731.0,6,10,451.0,-2,1167,208.0,222,150,1087,1,12,58.0,193.33333333333334,27310.0,451.00443456799843,1.072610294117647,4
2732.0,344,10,481.0,2,1155,201.0,225,163,1060,1,12,38.0,196.33333333333334,27320.0,481.0041579861862,1.0885956644674835,4
2734.0,341,9,511.0,8,1142,202.0,228,164,1033,1,12,38.0,198.0,24606.0,511.0626184725312,1.1044487427466152,4
2735.0,309,6,541.0,4,1131,203.0,236,173,1006,1,12,30.0,204.0,16410.0,541.0147872285933,1.1231380337636545,4
2740.0,280,8,571.0,17,1120,198.0,241,183,979,1,12,15.0,207.33333333333334,21920.0,571.2530087448117,1.1428571428571428,4
2745.0,291,4,573.0,30,1110,208.0,239,169,953,1,12,39.0,205.33333333333334,10980.0,573.7848028660222,1.1635220125786163,4
2745.0,85,11,577.0,22,1101,236.0,222,116,927,1,12,120.0,191.33333333333334,30195.0,577.4192584249333,1.1864224137931034,4
2728.0,88,8,589.0,20,1084,233.0,227,126,875,1,12,107.0,195.33333333333334,21824.0,589.3394607524597,1.2374429223744292,4
2724.0,80,5,598.0,30,1077,227.0,230,137,849,1,12,90.0,198.0,13620.0,598.7520354871456,1.2670588235294118,4
2722.0,76,2,570.0,105,1071,222.0,235,150,824,1,12,72.0,202.33333333333334,5444.0,579.5903725908497,1.298181818181818,4
2721.0,115,4,540.0,104,1065,227.0,236,144,799,1,12,83.0,202.33333333333334,10884.0,549.9236310616229,1.33125,4
2717.0,110,8,510.0,100,1061,234.0,231,129,774,1,12,105.0,198.0,21736.0,519.7114584074513,1.3690322580645162,4
2713.0,105,5,480.0,96,1057,228.0,234,140,750,1,12,88.0,200.66666666666666,13565.0,489.50587330490737,1.40745672436751,4
2712.0,329,1,450.0,95,1054,215.0,237,159,726,1,12,56.0,203.66666666666666,2712.0,459.91847103590004,1.4497936726272351,4
2714.0,51,3,420.0,97,1052,221.0,232,148,703,1,12,73.0,200.33333333333334,8142.0,431.0556808580534,1.4943181818181819,4
2710.0,86,10,390.0,93,1050,235.0,223,119,680,1,29,116.0,192.33333333333334,27100.0,400.9351568520775,1.5418502202643172,4
2703.0,90,13,360.0,86,1050,239.0,219,109,658,1,29,130.0,189.0,35139.0,370.1297069947237,1.5933232169954477,4
2697.0,89,13,330.0,80,1050,240.0,218,106,636,1,29,134.0,188.0,35061.0,339.5585369269929,1.6483516483516483,4
2689.0,88,14,300.0,72,1050,241.0,215,101,616,1,29,140.0,185.66666666666666,37646.0,308.5190431723786,1.7017828200972447,4
2681.0,89,15,270.0,64,1052,241.0,215,100,595,1,29,141.0,185.33333333333334,40215.0,277.48153091692427,1.7651006711409396,4
2673.0,91,13,240.0,56,1054,240.0,219,108,576,1,29,132.0,189.0,34749.0,246.4467488119898,1.826689774696707,4
2666.0,94,18,210.0,49,1057,245.0,210,88,558,1,29,157.0,181.0,47988.0,215.64090521049107,1.89087656529517,4
2650.0,94,21,180.0,33,1061,248.0,204,75,541,1,29,173.0,175.66666666666666,55650.0,183.0,1.9575645756457565,4
2641.0,91,16,150.0,24,1065,243.0,213,95,525,1,9,148.0,183.66666666666666,42256.0,151.90786681406595,2.0247148288973382,4
2634.0,79,11,120.0,17,1071,234.0,220,117,510,1,9,117.0,190.33333333333334,28974.0,121.19818480488888,2.095890410958904,4
2632.0,62,7,90.0,15,1077,226.0,226,134,497,1,9,92.0,195.33333333333334,18424.0,91.2414379544733,2.1626506024096384,4
2629.0,74,10,60.0,12,1084,232.0,222,122,485,1,9,110.0,192.0,26290.0,61.18823416311342,2.230452674897119,4
2624.0,83,12,30.0,7,1092,237.0,219,112,474,1,9,125.0,189.33333333333334,31488.0,30.805843601498726,2.298947368421053,4
2618.0,90,10,0.0,0,1101,236.0,224,118,466,1,9,118.0,192.66666666666666,26180.0,0.0,2.3576017130620985,4
2612.0,108,8,30.0,-4,1110,233.0,232,130,459,1,9,103.0,198.33333333333334,20896.0,30.265491900843113,2.4130434782608696,4
2608.0,122,7,60.0,-8,1120,233.0,234,134,454,1,22,99.0,200.33333333333334,18256.0,60.530983801686226,2.4615384615384617,4
2604.0,104,10,85.0,-10,1131,238.0,227,119,451,1,22,119.0,194.66666666666666,26040.0,85.58621384311844,2.502212389380531,4
2597.0,88,7,90.0,-12,1142,231.0,229,131,450,1,22,100.0,197.0,18179.0,90.79647570252934,2.532150776053215,4
2597.0,49,5,95.0,-12,1155,222.0,228,141,451,1,22,81.0,197.0,12985.0,95.75489543621255,2.5553097345132745,4
2594.0,59,10,108.0,-9,1167,228.0,220,125,454,1,22,103.0,191.0,25940.0,108.37435120913067,2.564835164835165,4
2589.0,69,7,120.0,-7,1154,228.0,226,131,459,1,22,97.0,195.0,18123.0,120.20399327809372,2.508695652173913,4
2588.0,92,16,120.0,-8,1140,243.0,213,94,466,1,22,149.0,183.33333333333334,41408.0,120.26637102698326,2.441113490364026,6
2574.0,95,15,120.0,-18,1127,243.0,217,99,474,1,22,144.0,186.33333333333334,38610.0,121.3424904969401,2.3726315789473684,6
2573.0,117,3,120.0,-15,1115,225.0,236,146,485,1,22,79.0,202.33333333333334,7719.0,120.93386622447825,2.294238683127572,6
2572.0,110,6,124.0,-9,1103,231.0,233,135,497,1,9,96.0,199.66666666666666,15432.0,124.32618388738553,2.214859437751004,6
2566.0,112,8,134.0,-7,1092,235.0,231,128,510,1,9,107.0,198.0,20528.0,134.18271125595876,2.136986301369863,6
2561.0,100,11,150.0,-2,1082,238.0,226,118,525,1,9,120.0,194.0,28171.0,150.0133327407934,2.0570342205323193,6
2554.0,94,12,170.0,-6,1072,238.0,222,113,541,1,9,125.0,191.0,30648.0,170.10584939971935,1.977859778597786,6
2548.0,101,8,182.0,-6,1050,235.0,229,126,558,1,9,109.0,196.66666666666666,20384.0,182.0988742414406,1.8783542039355994,6
2543.0,105,5,190.0,-6,1020,228.0,234,140,576,1,9,88.0,200.66666666666666,12715.0,190.09471323527123,1.7677642980935875,6
2544.0,49,4,201.0,-3,990,222.0,230,144,595,1,9,78.0,198.66666666666666,10176.0,201.02238681301145,1.6610738255033557,4
2543.0,40,8,216.0,-4,960,221.0,222,135,616,1,9,86.0,192.66666666666666,20344.0,216.03703386225243,1.5559157212317667,4
2538.0,51,10,234.0,-6,930,225.0,219,127,636,1,9,98.0,190.33333333333334,25380.0,234.07691043757393,1.4599686028257457,4
2534.0,58,10,240.0,-7,900,228.0,218,123,658,1,9,105.0,189.66666666666666,25340.0,240.10206163213175,1.3657056145675266,4
3168.0,292,3,268.0,29,2760,212.0,238,165,3666,1,29,47.0,205.0,9504.0,269.56446353330773,0.7526588491955277,6
3168.0,45,4,242.0,29,2784,221.0,231,147,3636,1,29,74.0,199.66666666666666,12672.0,243.73140954747709,0.7654660434423975,6
3168.0,10,4,216.0,29,2808,215.0,231,153,3607,1,29,62.0,199.66666666666666,12672.0,217.9380645963435,0.7782705099778271,6
3168.0,17,5,192.0,29,2832,216.0,229,151,3577,1,29,65.0,198.66666666666666,15840.0,194.17775361765828,0.791503633314701,6
3165.0,57,10,170.0,26,2856,227.0,219,125,3548,1,29,102.0,190.33333333333334,31650.0,171.97674261364529,0.8047337278106509,6
3152.0,52,11,134.0,13,2905,226.0,217,124,3489,1,29,102.0,189.0,34672.0,134.6291201783626,0.832378223495702,4
3149.0,53,10,124.0,10,2930,226.0,219,127,3460,1,29,99.0,190.66666666666666,31490.0,124.4025723206719,0.8465761340652991,4
3142.0,36,9,120.0,3,2954,220.0,221,136,3430,1,23,84.0,192.33333333333334,28278.0,120.03749414245534,0.8609734771203731,4
3146.0,9,10,120.0,7,2979,209.0,221,149,3401,1,23,60.0,193.0,31460.0,120.20399327809372,0.8756613756613757,4
3142.0,13,12,124.0,3,3004,208.0,216,143,3371,1,23,65.0,189.0,37704.0,124.03628501370073,0.8908659549228944,4
3142.0,14,13,124.0,19,3029,207.0,213,141,3342,1,23,66.0,187.0,40846.0,125.44720004846661,0.9060723900688005,4
3139.0,0,13,120.0,16,3054,201.0,216,152,3313,1,24,49.0,189.66666666666666,40807.0,121.06196760337245,0.9215449607724804,6
3142.0,0,13,124.0,19,3079,201.0,216,152,3283,1,24,49.0,189.66666666666666,40846.0,125.44720004846661,0.9375761266747868,6
3139.0,7,13,134.0,16,3104,204.0,214,146,3254,1,24,58.0,188.0,40807.0,134.9518432626987,0.9536098310291858,6
3142.0,9,14,150.0,19,3129,203.0,211,144,3225,1,24,59.0,186.0,43988.0,151.19854496654392,0.9699318040917545,6
3136.0,13,16,150.0,13,3155,203.0,207,138,3195,1,24,65.0,182.66666666666666,50176.0,150.56227947264878,0.987171464330413,6
3136.0,4,15,153.0,13,3180,199.0,210,147,3166,1,24,52.0,185.33333333333334,47040.0,153.55129436120035,1.0041048310704137,6
3136.0,354,14,162.0,13,3206,196.0,214,156,3137,1,29,40.0,188.66666666666666,43904.0,162.5207679036744,1.0216698534098152,6
3139.0,341,16,175.0,20,3231,186.0,215,167,3108,1,29,19.0,189.33333333333334,50224.0,176.13914953808538,1.0392409134770022,6
3142.0,348,17,192.0,23,3257,186.0,210,161,3078,1,29,25.0,185.66666666666666,53414.0,193.3726971420733,1.0578109775901268,6
3142.0,346,17,212.0,26,3282,185.0,211,163,3049,1,29,22.0,186.33333333333334,53414.0,213.5883891975404,1.0760655737704918,6
3146.0,346,14,228.0,33,3308,191.0,217,163,3020,1,29,28.0,190.33333333333334,44044.0,230.37577997697588,1.095001655081099,6
3146.0,23,14,242.0,37,3334,211.0,209,131,2991,1,29,80.0,183.66666666666666,44044.0,244.8121728999602,1.1143048128342246,6
3139.0,19,15,247.0,33,3360,208.0,207,133,2962,1,29,75.0,182.66666666666666,47085.0,249.19470299346253,1.1339858251771853,6
3142.0,353,13,256.0,39,3386,197.0,217,157,2932,1,29,40.0,190.33333333333334,40846.0,258.953663808798,1.1544493692465052,6
3142.0,13,11,268.0,39,3412,210.0,218,145,2903,1,29,65.0,191.0,34562.0,270.8228203087768,1.174931129476584,6
